County,Year,Unemployment Rate,County_Year_Key
Pittsylvania County,2011,9.116666666666667,Pittsylvania County_2011
Pittsylvania County,2012,7.758333333333333,Pittsylvania County_2012
Pittsylvania County,2013,7.016666666666667,Pittsylvania County_2013
Pittsylvania County,2014,6.358333333333333,Pittsylvania County_2014
Pittsylvania County,2015,5.341666666666666,Pittsylvania County_2015
Pittsylvania County,2016,4.5,Pittsylvania County_2016
Piute County,2010,8.700000000000001,Piute County_2010
Piute County,2011,10.083333333333334,Piute County_2011
Piute County,2012,8.383333333333333,Piute County_2012
Piute County,2013,7.741666666666667,Piute County_2013
Piute County,2014,7.116666666666666,Piute County_2014
Piute County,2015,6.4750000000000005,Piute County_2015
Piute County,2016,5.8999999999999995,Piute County_2016
Placer County,2010,11.466666666666669,Placer County_2010
Placer County,2011,10.763636363636364,Placer County_2011
Placer County,2012,9.266666666666667,Placer County_2012
Placer County,2013,7.716666666666666,Placer County_2013
Placer County,2014,6.241666666666666,Placer County_2014
Placer County,2015,5.041666666666667,Placer County_2015
Placer County,2016,4.333333333333333,Placer County_2016
Plaquemines Parish,2010,6.233333333333333,Plaquemines Parish_2010
Plaquemines Parish,2011,6.325,Plaquemines Parish_2011
Plaquemines Parish,2012,5.922222222222222,Plaquemines Parish_2012
Plaquemines Parish,2013,5.7,Plaquemines Parish_2013
Plaquemines Parish,2014,5.6454545454545455,Plaquemines Parish_2014
Plaquemines Parish,2015,5.6625,Plaquemines Parish_2015
Plaquemines Parish,2016,5.3,Plaquemines Parish_2016
Platte County,2010,5.622222222222223,Platte County_2010
Platte County,2011,5.372222222222223,Platte County_2011
Platte County,2012,4.688888888888889,Platte County_2012
Platte County,2013,4.508333333333334,Platte County_2013
Platte County,2014,3.988888888888889,Platte County_2014
Platte County,2015,3.6555555555555554,Platte County_2015
Platte County,2016,3.9000000000000004,Platte County_2016
Pleasants County,2010,9.6,Pleasants County_2010
Pleasants County,2011,9.758333333333335,Pleasants County_2011
Pleasants County,2012,8.733333333333333,Pleasants County_2012
Pleasants County,2013,7.258333333333333,Pleasants County_2013
Pleasants County,2014,7.1000000000000005,Pleasants County_2014
Pleasants County,2015,8.491666666666667,Pleasants County_2015
Pleasants County,2016,7.3,Pleasants County_2016
Plumas County,2010,15.799999999999999,Plumas County_2010
Plumas County,2011,17.172727272727272,Plumas County_2011
Plumas County,2012,14.033333333333333,Plumas County_2012
Plumas County,2013,13.916666666666666,Plumas County_2013
Plumas County,2014,11.6,Plumas County_2014
Plumas County,2015,10.450000000000001,Plumas County_2015
Plumas County,2016,9.5,Plumas County_2016
Plymouth County,2010,6.233333333333333,Plymouth County_2010
Plymouth County,2011,6.125,Plymouth County_2011
Plymouth County,2012,5.591666666666666,Plymouth County_2012
Plymouth County,2013,5.533333333333334,Plymouth County_2013
Plymouth County,2014,4.729166666666667,Plymouth County_2014
Plymouth County,2015,4.0,Plymouth County_2015
Plymouth County,2016,3.1833333333333336,Plymouth County_2016
Pocahontas County,2010,7.933333333333333,Pocahontas County_2010
Pocahontas County,2011,7.766666666666667,Pocahontas County_2011
Pocahontas County,2012,7.1499999999999995,Pocahontas County_2012
Pocahontas County,2013,6.208333333333333,Pocahontas County_2013
Pocahontas County,2014,6.125,Pocahontas County_2014
Pocahontas County,2015,5.6375,Pocahontas County_2015
Pocahontas County,2016,5.0,Pocahontas County_2016
Poinsett County,2010,8.833333333333334,Poinsett County_2010
Poinsett County,2011,9.549999999999999,Poinsett County_2011
Poinsett County,2012,8.666666666666666,Poinsett County_2012
Poinsett County,2013,8.549999999999999,Poinsett County_2013
Poinsett County,2014,7.0249999999999995,Poinsett County_2014
Poinsett County,2015,5.7,Poinsett County_2015
Poinsett County,2016,3.8666666666666667,Poinsett County_2016
Pointe Coupee Parish,2010,9.066666666666666,Pointe Coupee Parish_2010
Pointe Coupee Parish,2011,9.133333333333333,Pointe Coupee Parish_2011
Pointe Coupee Parish,2012,8.122222222222224,Pointe Coupee Parish_2012
Pointe Coupee Parish,2013,7.625,Pointe Coupee Parish_2013
Pointe Coupee Parish,2014,7.027272727272727,Pointe Coupee Parish_2014
Pointe Coupee Parish,2015,6.575,Pointe Coupee Parish_2015
Pointe Coupee Parish,2016,6.333333333333333,Pointe Coupee Parish_2016
Polk County,2010,7.86,Polk County_2010
Polk County,2011,8.118333333333334,Polk County_2011
Polk County,2012,7.251304347826086,Polk County_2012
Polk County,2013,6.663333333333333,Polk County_2013
Polk County,2014,5.679166666666666,Polk County_2014
Polk County,2015,5.015,Polk County_2015
Polk County,2016,4.653333333333333,Polk County_2016
Pondera County,2010,5.633333333333333,Pondera County_2010
Pondera County,2011,6.0249999999999995,Pondera County_2011
Pondera County,2012,4.925,Pondera County_2012
Pondera County,2013,4.925,Pondera County_2013
Pondera County,2014,4.916666666666667,Pondera County_2014
Pondera County,2015,4.4750000000000005,Pondera County_2015
Pondera County,2016,4.233333333333333,Pondera County_2016
Pontotoc County,2010,7.883333333333333,Pontotoc County_2010
Pontotoc County,2011,7.379166666666666,Pontotoc County_2011
Pontotoc County,2012,6.454166666666667,Pontotoc County_2012
Pontotoc County,2013,6.458333333333333,Pontotoc County_2013
Pontotoc County,2014,5.575,Pontotoc County_2014
Pontotoc County,2015,4.7625,Pontotoc County_2015
Pontotoc County,2016,4.133333333333334,Pontotoc County_2016
Pope County,2010,7.433333333333334,Pope County_2010
Pope County,2011,7.63611111111111,Pope County_2011
Pope County,2012,6.827777777777778,Pope County_2012
Pope County,2013,6.925000000000001,Pope County_2013
Pope County,2014,6.0055555555555555,Pope County_2014
Pope County,2015,5.252777777777777,Pope County_2015
Pope County,2016,4.922222222222222,Pope County_2016
Poquoson City,2010,5.733333333333333,Poquoson City_2010
Poquoson City,2011,5.7250000000000005,Poquoson City_2011
Poquoson City,2012,5.383333333333333,Poquoson City_2012
Poquoson City,2013,4.941666666666666,Poquoson City_2013
Poquoson City,2014,4.533333333333333,Poquoson City_2014
Poquoson City,2015,3.8333333333333335,Poquoson City_2015
Poquoson City,2016,3.266666666666667,Poquoson City_2016
Portage County,2010,7.866666666666667,Portage County_2010
Portage County,2011,8.191666666666666,Portage County_2011
Portage County,2012,7.304166666666667,Portage County_2012
Portage County,2013,7.316666666666666,Portage County_2013
Portage County,2014,5.7375,Portage County_2014
Portage County,2015,4.745833333333333,Portage County_2015
Portage County,2016,4.2,Portage County_2016
Porter County,2010,8.533333333333333,Porter County_2010
Porter County,2011,8.166666666666666,Porter County_2011
Porter County,2012,7.6000000000000005,Porter County_2012
Porter County,2013,7.2,Porter County_2013
Porter County,2014,6.183333333333334,Porter County_2014
Porter County,2015,5.3999999999999995,Porter County_2015
Porter County,2016,5.233333333333333,Porter County_2016
Portsmouth City,2010,9.4,Portsmouth City_2010
Portsmouth City,2011,9.35,Portsmouth City_2011
Portsmouth City,2012,8.783333333333333,Portsmouth City_2012
Portsmouth City,2013,8.091666666666667,Portsmouth City_2013
Portsmouth City,2014,7.25,Portsmouth City_2014
Portsmouth City,2015,6.2250000000000005,Portsmouth City_2015
Portsmouth City,2016,5.866666666666667,Portsmouth City_2016
Posey County,2010,7.133333333333333,Posey County_2010
Posey County,2011,6.875,Posey County_2011
Posey County,2012,6.758333333333333,Posey County_2012
Posey County,2013,6.325,Posey County_2013
Posey County,2014,4.783333333333333,Posey County_2014
Posey County,2015,3.9333333333333336,Posey County_2015
Posey County,2016,4.066666666666666,Posey County_2016
Pottawatomie County,2010,5.666666666666667,Pottawatomie County_2010
Pottawatomie County,2011,5.495833333333334,Pottawatomie County_2011
Pottawatomie County,2012,5.0125,Pottawatomie County_2012
Pottawatomie County,2013,5.054166666666666,Pottawatomie County_2013
Pottawatomie County,2014,4.354166666666667,Pottawatomie County_2014
Pottawatomie County,2015,3.954166666666666,Pottawatomie County_2015
Pottawatomie County,2016,3.8666666666666667,Pottawatomie County_2016
Pottawattamie County,2010,5.333333333333333,Pottawattamie County_2010
Pottawattamie County,2011,5.591666666666666,Pottawattamie County_2011
Pottawattamie County,2012,5.075,Pottawattamie County_2012
Pottawattamie County,2013,4.583333333333333,Pottawattamie County_2013
Pottawattamie County,2014,4.241666666666666,Pottawattamie County_2014
Pottawattamie County,2015,3.5666666666666664,Pottawattamie County_2015
Pottawattamie County,2016,3.4333333333333336,Pottawattamie County_2016
Potter County,2010,6.544444444444444,Potter County_2010
Potter County,2011,6.822222222222222,Potter County_2011
Potter County,2012,6.354838709677419,Potter County_2012
Potter County,2013,6.058333333333334,Potter County_2013
Potter County,2014,4.905555555555555,Potter County_2014
Potter County,2015,4.472222222222222,Potter County_2015
Potter County,2016,4.633333333333333,Potter County_2016
Powder River County,2010,3.3333333333333335,Powder River County_2010
Powder River County,2011,4.708333333333333,Powder River County_2011
Powder River County,2012,3.7416666666666667,Powder River County_2012
Powder River County,2013,3.3083333333333336,Powder River County_2013
Powder River County,2014,3.0749999999999997,Powder River County_2014
Powder River County,2015,2.5416666666666665,Powder River County_2015
Powder River County,2016,2.4,Powder River County_2016
Powell County,2010,10.516666666666667,Powell County_2010
Powell County,2011,10.295833333333333,Powell County_2011
Powell County,2012,8.716666666666667,Powell County_2012
Powell County,2013,8.200000000000001,Powell County_2013
Powell County,2014,6.745833333333334,Powell County_2014
Powell County,2015,5.895833333333333,Powell County_2015
Powell County,2016,5.766666666666667,Powell County_2016
Power County,2010,7.333333333333333,Power County_2010
Power County,2011,8.866666666666667,Power County_2011
Power County,2012,7.883333333333333,Power County_2012
Power County,2013,6.691666666666666,Power County_2013
Power County,2014,4.916666666666667,Power County_2014
Power County,2015,4.6499999999999995,Power County_2015
Power County,2016,4.333333333333333,Power County_2016
Poweshiek County,2010,4.766666666666667,Poweshiek County_2010
Poweshiek County,2011,5.566666666666666,Poweshiek County_2011
Poweshiek County,2012,4.891666666666667,Poweshiek County_2012
Poweshiek County,2013,4.658333333333333,Poweshiek County_2013
Poweshiek County,2014,4.241666666666666,Poweshiek County_2014
Poweshiek County,2015,3.591666666666667,Poweshiek County_2015
Poweshiek County,2016,3.6666666666666665,Poweshiek County_2016
Powhatan County,2010,6.566666666666666,Powhatan County_2010
Powhatan County,2011,6.25,Powhatan County_2011
Powhatan County,2012,5.616666666666667,Powhatan County_2012
Powhatan County,2013,5.066666666666666,Powhatan County_2013
Powhatan County,2014,4.533333333333333,Powhatan County_2014
Powhatan County,2015,3.908333333333333,Powhatan County_2015
Powhatan County,2016,3.233333333333333,Powhatan County_2016
Prairie County,2010,6.6000000000000005,Prairie County_2010
Prairie County,2011,7.004166666666666,Prairie County_2011
Prairie County,2012,5.9125000000000005,Prairie County_2012
Prairie County,2013,5.816666666666666,Prairie County_2013
Prairie County,2014,5.066666666666666,Prairie County_2014
Prairie County,2015,4.5249999999999995,Prairie County_2015
Prairie County,2016,3.35,Prairie County_2016
Pratt County,2010,5.033333333333334,Pratt County_2010
Pratt County,2011,5.058333333333334,Pratt County_2011
Pratt County,2012,4.5,Pratt County_2012
Pratt County,2013,3.975,Pratt County_2013
Pratt County,2014,3.2583333333333333,Pratt County_2014
Pratt County,2015,4.1,Pratt County_2015
Pratt County,2016,4.1000000000000005,Pratt County_2016
Preble County,2010,9.766666666666667,Preble County_2010
Preble County,2011,9.575000000000001,Preble County_2011
Preble County,2012,7.7250000000000005,Preble County_2012
Preble County,2013,7.55,Preble County_2013
Preble County,2014,5.708333333333333,Preble County_2014
Preble County,2015,4.8,Preble County_2015
Preble County,2016,4.5,Preble County_2016
Prentiss County,2010,10.566666666666668,Prentiss County_2010
Prentiss County,2011,10.408333333333333,Prentiss County_2011
Prentiss County,2012,8.616666666666665,Prentiss County_2012
Prentiss County,2013,8.483333333333333,Prentiss County_2013
Prentiss County,2014,7.533333333333334,Prentiss County_2014
Prentiss County,2015,6.125,Prentiss County_2015
Prentiss County,2016,5.1000000000000005,Prentiss County_2016
Presidio County,2010,17.7,Presidio County_2010
Presidio County,2011,15.174999999999999,Presidio County_2011
Presidio County,2012,13.37142857142857,Presidio County_2012
Presidio County,2013,12.75,Presidio County_2013
Presidio County,2014,11.591666666666667,Presidio County_2014
Presidio County,2015,10.841666666666667,Presidio County_2015
Presidio County,2016,11.666666666666666,Presidio County_2016
Presque Isle County,2010,14.633333333333335,Presque Isle County_2010
Presque Isle County,2011,16.133333333333333,Presque Isle County_2011
Presque Isle County,2012,14.549999999999999,Presque Isle County_2012
Presque Isle County,2013,14.774999999999999,Presque Isle County_2013
Presque Isle County,2014,12.919999999999998,Presque Isle County_2014
Presque Isle County,2015,7.85,Presque Isle County_2015
Presque Isle County,2016,8.700000000000001,Presque Isle County_2016
Preston County,2010,7.433333333333334,Preston County_2010
Preston County,2011,7.625,Preston County_2011
Preston County,2012,7.058333333333334,Preston County_2012
Preston County,2013,6.483333333333333,Preston County_2013
Preston County,2014,6.008333333333333,Preston County_2014
Preston County,2015,6.166666666666667,Preston County_2015
Preston County,2016,5.266666666666667,Preston County_2016
Price County,2010,9.266666666666667,Price County_2010
Price County,2011,8.958333333333334,Price County_2011
Price County,2012,7.508333333333333,Price County_2012
Price County,2013,6.891666666666667,Price County_2013
Price County,2014,5.3999999999999995,Price County_2014
Price County,2015,4.583333333333333,Price County_2015
Price County,2016,4.5,Price County_2016
Prince Edward County,2010,9.066666666666666,Prince Edward County_2010
Prince Edward County,2011,9.0,Prince Edward County_2011
Prince Edward County,2012,8.475,Prince Edward County_2012
Prince Edward County,2013,8.358333333333333,Prince Edward County_2013
Prince Edward County,2014,7.866666666666667,Prince Edward County_2014
Prince Edward County,2015,6.45,Prince Edward County_2015
Prince Edward County,2016,4.966666666666666,Prince Edward County_2016
Prince George County,2010,7.866666666666667,Prince George County_2010
Prince George County,2011,7.8,Prince George County_2011
Prince George County,2012,7.3999999999999995,Prince George County_2012
Prince George County,2013,6.9750000000000005,Prince George County_2013
Prince George County,2014,6.283333333333334,Prince George County_2014
Prince George County,2015,5.341666666666666,Prince George County_2015
Prince George County,2016,4.5,Prince George County_2016
Prince George's County,2010,7.3999999999999995,Prince George's County_2010
Prince George's County,2011,7.466666666666666,Prince George's County_2011
Prince George's County,2012,7.266666666666667,Prince George's County_2012
Prince George's County,2013,6.916666666666667,Prince George's County_2013
Prince George's County,2014,6.041666666666667,Prince George's County_2014
Prince George's County,2015,5.316666666666666,Prince George's County_2015
Prince George's County,2016,4.333333333333333,Prince George's County_2016
Prince William County,2010,5.733333333333333,Prince William County_2010
Prince William County,2011,5.658333333333334,Prince William County_2011
Prince William County,2012,5.258333333333334,Prince William County_2012
Prince William County,2013,5.183333333333334,Prince William County_2013
Prince William County,2014,4.891666666666667,Prince William County_2014
Prince William County,2015,4.108333333333333,Prince William County_2015
Prince William County,2016,3.3333333333333335,Prince William County_2016
Providence County,2010,11.4,Providence County_2010
Providence County,2011,11.683333333333332,Providence County_2011
Providence County,2012,11.025,Providence County_2012
Providence County,2013,9.833333333333334,Providence County_2013
Providence County,2014,8.191666666666668,Providence County_2014
Providence County,2015,6.391666666666667,Providence County_2015
Providence County,2016,5.433333333333334,Providence County_2016
Prowers County,2010,6.766666666666667,Prowers County_2010
Prowers County,2011,6.625,Prowers County_2011
Prowers County,2012,6.983333333333333,Prowers County_2012
Prowers County,2013,6.266666666666667,Prowers County_2013
Prowers County,2014,4.7250000000000005,Prowers County_2014
Prowers County,2015,4.066666666666666,Prowers County_2015
Prowers County,2016,3.1999999999999997,Prowers County_2016
Pueblo County,2010,10.333333333333334,Pueblo County_2010
Pueblo County,2011,10.525,Pueblo County_2011
Pueblo County,2012,10.666666666666666,Pueblo County_2012
Pueblo County,2013,9.833333333333334,Pueblo County_2013
Pueblo County,2014,7.316666666666666,Pueblo County_2014
Pueblo County,2015,5.6499999999999995,Pueblo County_2015
Pueblo County,2016,4.733333333333333,Pueblo County_2016
Pulaski County,2010,9.294444444444444,Pulaski County_2010
Pulaski County,2011,9.247222222222222,Pulaski County_2011
Pulaski County,2012,8.420833333333333,Pulaski County_2012
Pulaski County,2013,8.465277777777779,Pulaski County_2013
Pulaski County,2014,6.987500000000001,Pulaski County_2014
Pulaski County,2015,5.840277777777778,Pulaski County_2015
Pulaski County,2016,5.699999999999999,Pulaski County_2016
Pushmataha County,2010,9.266666666666667,Pushmataha County_2010
Pushmataha County,2011,8.666666666666666,Pushmataha County_2011
Pushmataha County,2012,7.241666666666667,Pushmataha County_2012
Pushmataha County,2013,8.933333333333334,Pushmataha County_2013
Pushmataha County,2014,7.483333333333333,Pushmataha County_2014
Pushmataha County,2015,7.575,Pushmataha County_2015
Pushmataha County,2016,7.2,Pushmataha County_2016
Putnam County,2010,8.438095238095238,Putnam County_2010
Putnam County,2011,8.363095238095237,Putnam County_2011
Putnam County,2012,7.51547619047619,Putnam County_2012
Putnam County,2013,7.192857142857143,Putnam County_2013
Putnam County,2014,5.878571428571429,Putnam County_2014
Putnam County,2015,5.032142857142857,Putnam County_2015
Putnam County,2016,4.442857142857143,Putnam County_2016
Quay County,2010,9.166666666666666,Quay County_2010
Quay County,2011,9.6,Quay County_2011
Quay County,2012,7.958333333333333,Quay County_2012
Quay County,2013,7.166666666666667,Quay County_2013
Quay County,2014,6.641666666666667,Quay County_2014
Quay County,2015,7.208333333333333,Quay County_2015
Quay County,2016,6.366666666666667,Quay County_2016
Queen Annes County,2010,6.666666666666667,Queen Annes County_2010
Queen Annes County,2011,6.791666666666667,Queen Annes County_2011
Queen Annes County,2012,6.316666666666666,Queen Annes County_2012
Queen Annes County,2013,5.8500000000000005,Queen Annes County_2013
Queen Annes County,2014,5.091666666666667,Queen Annes County_2014
Queen Annes County,2015,4.591666666666667,Queen Annes County_2015
Queen Annes County,2016,3.6,Queen Annes County_2016
Queens County,2010,8.266666666666667,Queens County_2010
Queens County,2011,8.091666666666667,Queens County_2011
Queens County,2012,8.291666666666666,Queens County_2012
Queens County,2013,7.7250000000000005,Queens County_2013
Queens County,2014,6.325,Queens County_2014
Queens County,2015,4.983333333333333,Queens County_2015
Queens County,2016,4.366666666666666,Queens County_2016
Quitman County,2010,13.333333333333334,Quitman County_2010
Quitman County,2011,14.758333333333333,Quitman County_2011
Quitman County,2012,13.85,Quitman County_2012
Quitman County,2013,14.891666666666666,Quitman County_2013
Quitman County,2014,13.033333333333333,Quitman County_2014
Quitman County,2015,10.808333333333332,Quitman County_2015
Quitman County,2016,8.833333333333334,Quitman County_2016
Racine County,2010,8.933333333333332,Racine County_2010
Racine County,2011,9.041666666666666,Racine County_2011
Racine County,2012,8.35,Racine County_2012
Racine County,2013,8.325000000000001,Racine County_2013
Racine County,2014,6.625,Racine County_2014
Racine County,2015,5.666666666666667,Racine County_2015
Racine County,2016,5.033333333333334,Racine County_2016
Radford City,2010,8.333333333333334,Radford City_2010
Radford City,2011,8.433333333333334,Radford City_2011
Radford City,2012,7.916666666666667,Radford City_2012
Radford City,2013,7.533333333333332,Radford City_2013
Radford City,2014,6.741666666666667,Radford City_2014
Radford City,2015,5.6499999999999995,Radford City_2015
Radford City,2016,5.066666666666666,Radford City_2016
Rains County,2010,8.533333333333333,Rains County_2010
Rains County,2011,8.208333333333334,Rains County_2011
Rains County,2012,7.1000000000000005,Rains County_2012
Rains County,2013,6.108333333333333,Rains County_2013
Rains County,2014,4.8999999999999995,Rains County_2014
Rains County,2015,4.583333333333333,Rains County_2015
Rains County,2016,4.0,Rains County_2016
Raleigh County,2010,7.766666666666667,Raleigh County_2010
Raleigh County,2011,7.216666666666666,Raleigh County_2011
Raleigh County,2012,7.266666666666667,Raleigh County_2012
Raleigh County,2013,7.216666666666666,Raleigh County_2013
Raleigh County,2014,7.175,Raleigh County_2014
Raleigh County,2015,7.333333333333333,Raleigh County_2015
Raleigh County,2016,6.466666666666666,Raleigh County_2016
Ralls County,2010,7.7,Ralls County_2010
Ralls County,2011,7.491666666666667,Ralls County_2011
Ralls County,2012,6.416666666666667,Ralls County_2012
Ralls County,2013,5.8,Ralls County_2013
Ralls County,2014,5.333333333333333,Ralls County_2014
Ralls County,2015,4.233333333333333,Ralls County_2015
Ralls County,2016,3.9000000000000004,Ralls County_2016
Ramsey County,2010,5.05,Ramsey County_2010
Ramsey County,2011,5.233333333333333,Ramsey County_2011
Ramsey County,2012,4.929166666666666,Ramsey County_2012
Ramsey County,2013,4.316666666666666,Ramsey County_2013
Ramsey County,2014,3.795833333333333,Ramsey County_2014
Ramsey County,2015,3.4416666666666664,Ramsey County_2015
Ramsey County,2016,3.3166666666666664,Ramsey County_2016
Randall County,2010,5.066666666666666,Randall County_2010
Randall County,2011,4.958333333333333,Randall County_2011
Randall County,2012,4.542857142857143,Randall County_2012
Randall County,2013,4.258333333333334,Randall County_2013
Randall County,2014,3.4499999999999997,Randall County_2014
Randall County,2015,2.9333333333333336,Randall County_2015
Randall County,2016,2.9333333333333336,Randall County_2016
Randolph County,2010,10.22857142857143,Randolph County_2010
Randolph County,2011,10.35,Randolph County_2011
Randolph County,2012,9.322619047619048,Randolph County_2012
Randolph County,2013,8.35357142857143,Randolph County_2013
Randolph County,2014,6.951190476190476,Randolph County_2014
Randolph County,2015,6.05,Randolph County_2015
Randolph County,2016,5.066666666666667,Randolph County_2016
Rankin County,2010,6.566666666666666,Rankin County_2010
Rankin County,2011,6.366666666666667,Rankin County_2011
Rankin County,2012,5.741666666666667,Rankin County_2012
Rankin County,2013,5.266666666666667,Rankin County_2013
Rankin County,2014,4.658333333333333,Rankin County_2014
Rankin County,2015,4.191666666666666,Rankin County_2015
Rankin County,2016,3.733333333333333,Rankin County_2016
Ransom County,2010,3.3666666666666667,Ransom County_2010
Ransom County,2011,3.5749999999999997,Ransom County_2011
Ransom County,2012,3.0083333333333333,Ransom County_2012
Ransom County,2013,2.875,Ransom County_2013
Ransom County,2014,2.85,Ransom County_2014
Ransom County,2015,2.441666666666667,Ransom County_2015
Ransom County,2016,2.066666666666667,Ransom County_2016
Rapides Parish,2010,7.766666666666667,Rapides Parish_2010
Rapides Parish,2011,7.6499999999999995,Rapides Parish_2011
Rapides Parish,2012,6.977777777777778,Rapides Parish_2012
Rapides Parish,2013,6.875,Rapides Parish_2013
Rapides Parish,2014,6.654545454545455,Rapides Parish_2014
Rapides Parish,2015,6.475,Rapides Parish_2015
Rapides Parish,2016,6.066666666666666,Rapides Parish_2016
Rappahannock County,2010,5.666666666666667,Rappahannock County_2010
Rappahannock County,2011,5.608333333333333,Rappahannock County_2011
Rappahannock County,2012,5.3999999999999995,Rappahannock County_2012
Rappahannock County,2013,5.116666666666666,Rappahannock County_2013
Rappahannock County,2014,4.758333333333334,Rappahannock County_2014
Rappahannock County,2015,4.091666666666667,Rappahannock County_2015
Rappahannock County,2016,3.1666666666666665,Rappahannock County_2016
Ravalli County,2010,8.533333333333333,Ravalli County_2010
Ravalli County,2011,8.975,Ravalli County_2011
Ravalli County,2012,7.625,Ravalli County_2012
Ravalli County,2013,6.7749999999999995,Ravalli County_2013
Ravalli County,2014,6.0249999999999995,Ravalli County_2014
Ravalli County,2015,5.191666666666666,Ravalli County_2015
Ravalli County,2016,4.7,Ravalli County_2016
Rawlins County,2010,3.3000000000000003,Rawlins County_2010
Rawlins County,2011,3.516666666666666,Rawlins County_2011
Rawlins County,2012,2.7416666666666667,Rawlins County_2012
Rawlins County,2013,2.7416666666666667,Rawlins County_2013
Rawlins County,2014,2.4833333333333334,Rawlins County_2014
Rawlins County,2015,2.341666666666667,Rawlins County_2015
Rawlins County,2016,2.466666666666667,Rawlins County_2016
Ray County,2010,9.5,Ray County_2010
Ray County,2011,9.283333333333333,Ray County_2011
Ray County,2012,8.241666666666667,Ray County_2012
Ray County,2013,7.7250000000000005,Ray County_2013
Ray County,2014,6.841666666666666,Ray County_2014
Ray County,2015,5.433333333333334,Ray County_2015
Ray County,2016,4.666666666666667,Ray County_2016
Reagan County,2010,4.733333333333333,Reagan County_2010
Reagan County,2011,4.366666666666666,Reagan County_2011
Reagan County,2012,3.5,Reagan County_2012
Reagan County,2013,3.9749999999999996,Reagan County_2013
Reagan County,2014,3.1999999999999997,Reagan County_2014
Reagan County,2015,4.591666666666667,Reagan County_2015
Reagan County,2016,6.533333333333334,Reagan County_2016
Real County,2010,9.233333333333334,Real County_2010
Real County,2011,9.85,Real County_2011
Real County,2012,9.5,Real County_2012
Real County,2013,7.958333333333333,Real County_2013
Real County,2014,6.2,Real County_2014
Real County,2015,5.283333333333333,Real County_2015
Real County,2016,5.433333333333334,Real County_2016
Red Lake County,2010,6.566666666666666,Red Lake County_2010
Red Lake County,2011,8.033333333333333,Red Lake County_2011
Red Lake County,2012,7.116666666666667,Red Lake County_2012
Red Lake County,2013,6.633333333333333,Red Lake County_2013
Red Lake County,2014,5.791666666666667,Red Lake County_2014
Red Lake County,2015,5.808333333333334,Red Lake County_2015
Red Lake County,2016,7.566666666666667,Red Lake County_2016
Red River County,2010,11.533333333333331,Red River County_2010
Red River County,2011,12.075000000000001,Red River County_2011
Red River County,2012,10.885714285714286,Red River County_2012
Red River County,2013,9.95,Red River County_2013
Red River County,2014,7.75,Red River County_2014
Red River County,2015,6.3500000000000005,Red River County_2015
Red River County,2016,6.033333333333334,Red River County_2016
Red River Parish,2010,8.766666666666666,Red River Parish_2010
Red River Parish,2011,7.708333333333333,Red River Parish_2011
Red River Parish,2012,7.311111111111111,Red River Parish_2012
Red River Parish,2013,7.558333333333334,Red River Parish_2013
Red River Parish,2014,7.136363636363637,Red River Parish_2014
Red River Parish,2015,7.0125,Red River Parish_2015
Red River Parish,2016,6.066666666666666,Red River Parish_2016
Red Willow County,2010,3.233333333333333,Red Willow County_2010
Red Willow County,2011,3.475,Red Willow County_2011
Red Willow County,2012,3.233333333333333,Red Willow County_2012
Red Willow County,2013,2.9499999999999997,Red Willow County_2013
Red Willow County,2014,2.533333333333333,Red Willow County_2014
Red Willow County,2015,2.6166666666666667,Red Willow County_2015
Red Willow County,2016,2.8666666666666667,Red Willow County_2016
Redwood County,2010,5.666666666666667,Redwood County_2010
Redwood County,2011,6.041666666666667,Redwood County_2011
Redwood County,2012,5.5,Redwood County_2012
Redwood County,2013,5.45,Redwood County_2013
Redwood County,2014,4.3999999999999995,Redwood County_2014
Redwood County,2015,3.9000000000000004,Redwood County_2015
Redwood County,2016,4.066666666666666,Redwood County_2016
Reeves County,2010,8.266666666666666,Reeves County_2010
Reeves County,2011,8.041666666666666,Reeves County_2011
Reeves County,2012,6.928571428571429,Reeves County_2012
Reeves County,2013,5.741666666666667,Reeves County_2013
Reeves County,2014,4.0,Reeves County_2014
Reeves County,2015,4.816666666666666,Reeves County_2015
Reeves County,2016,5.766666666666667,Reeves County_2016
Refugio County,2010,8.333333333333334,Refugio County_2010
Refugio County,2011,7.566666666666666,Refugio County_2011
Refugio County,2012,6.1000000000000005,Refugio County_2012
Refugio County,2013,5.333333333333333,Refugio County_2013
Refugio County,2014,4.25,Refugio County_2014
Refugio County,2015,5.333333333333333,Refugio County_2015
Refugio County,2016,6.933333333333334,Refugio County_2016
Reno County,2010,5.933333333333334,Reno County_2010
Reno County,2011,6.041666666666667,Reno County_2011
Reno County,2012,5.45,Reno County_2012
Reno County,2013,5.2749999999999995,Reno County_2013
Reno County,2014,4.433333333333334,Reno County_2014
Reno County,2015,4.341666666666667,Reno County_2015
Reno County,2016,4.333333333333333,Reno County_2016
Rensselaer County,2010,7.433333333333334,Rensselaer County_2010
Rensselaer County,2011,7.6000000000000005,Rensselaer County_2011
Rensselaer County,2012,7.7749999999999995,Rensselaer County_2012
Rensselaer County,2013,6.633333333333333,Rensselaer County_2013
Rensselaer County,2014,5.3500000000000005,Rensselaer County_2014
Rensselaer County,2015,4.7250000000000005,Rensselaer County_2015
Rensselaer County,2016,4.133333333333333,Rensselaer County_2016
Renville County,2010,4.266666666666667,Renville County_2010
Renville County,2011,5.045833333333333,Renville County_2011
