County,Year,Monthly Rent,County_Year_Key
Knox,2012,1168.875,Knox County_2012
Knox,2013,1217.7291666666667,Knox County_2013
Knox,2014,1260.2083333333333,Knox County_2014
Knox,2015,1286.375,Knox County_2015
Kootenai,2010,,Kootenai County_2010
Kootenai,2011,1100.0,Kootenai County_2011
Kootenai,2012,1080.0,Kootenai County_2012
Kootenai,2013,1120.2083333333333,Kootenai County_2013
Kootenai,2014,1139.5833333333333,Kootenai County_2014
Kootenai,2015,1163.625,Kootenai County_2015
La Porte,2010,1088.25,La Porte County_2010
La Porte,2011,1018.75,La Porte County_2011
La Porte,2012,918.4583333333334,La Porte County_2012
La Porte,2013,850.25,La Porte County_2013
La Porte,2014,932.5,La Porte County_2014
La Porte,2015,946.4166666666666,La Porte County_2015
Lafayette,2010,1168.8333333333333,Lafayette County_2010
Lafayette,2011,1226.0555555555557,Lafayette County_2011
Lafayette,2012,1268.888888888889,Lafayette County_2012
Lafayette,2013,1341.638888888889,Lafayette County_2013
Lafayette,2014,1357.0,Lafayette County_2014
Lafayette,2015,1448.8333333333333,Lafayette County_2015
Lafourche,2010,1181.0,Lafourche County_2010
Lafourche,2011,1192.1666666666667,Lafourche County_2011
Lafourche,2012,1202.5,Lafourche County_2012
Lafourche,2013,1205.4166666666667,Lafourche County_2013
Lafourche,2014,1237.5833333333333,Lafourche County_2014
Lafourche,2015,1352.1666666666667,Lafourche County_2015
Lake,2010,1441.046875,Lake County_2010
Lake,2011,1450.4244791666667,Lake County_2011
Lake,2012,1473.921875,Lake County_2012
Lake,2013,1516.0885416666667,Lake County_2013
Lake,2014,1546.4244791666667,Lake County_2014
Lake,2015,1585.9296875,Lake County_2015
Lancaster,2010,1163.7222222222222,Lancaster County_2010
Lancaster,2011,1098.2314814814815,Lancaster County_2011
Lancaster,2012,1059.7407407407406,Lancaster County_2012
Lancaster,2013,1077.7407407407406,Lancaster County_2013
Lancaster,2014,1095.9537037037037,Lancaster County_2014
Lancaster,2015,1126.7222222222222,Lancaster County_2015
Lane,2010,1050.75,Lane County_2010
Lane,2011,1065.0833333333333,Lane County_2011
Lane,2012,1075.0833333333333,Lane County_2012
Lane,2013,1094.375,Lane County_2013
Lane,2014,1120.375,Lane County_2014
Lane,2015,1180.2083333333333,Lane County_2015
Lapeer,2010,1160.0,Lapeer County_2010
Lapeer,2011,1107.9166666666667,Lapeer County_2011
Lapeer,2012,965.75,Lapeer County_2012
Lapeer,2013,969.4166666666666,Lapeer County_2013
Lapeer,2014,1018.3333333333334,Lapeer County_2014
Lapeer,2015,1007.3333333333334,Lapeer County_2015
Laramie,2010,,Laramie County_2010
Laramie,2011,,Laramie County_2011
Laramie,2012,1131.2222222222222,Laramie County_2012
Laramie,2013,1256.5833333333333,Laramie County_2013
Laramie,2014,1179.9166666666667,Laramie County_2014
Laramie,2015,1354.4166666666667,Laramie County_2015
Larimer,2010,1298.0,Larimer County_2010
Larimer,2011,1338.5,Larimer County_2011
Larimer,2012,1366.5416666666667,Larimer County_2012
Larimer,2013,1421.2916666666667,Larimer County_2013
Larimer,2014,1478.4583333333333,Larimer County_2014
Larimer,2015,1626.5,Larimer County_2015
Lassen,2010,1288.5,Lassen County_2010
Lassen,2011,1267.5833333333333,Lassen County_2011
Lassen,2012,1233.8333333333333,Lassen County_2012
Lassen,2013,1204.5,Lassen County_2013
Lassen,2014,1142.25,Lassen County_2014
Lassen,2015,1164.9166666666667,Lassen County_2015
Latah,2010,,Latah County_2010
Latah,2011,,Latah County_2011
Latah,2012,1078.4444444444443,Latah County_2012
Latah,2013,1043.5833333333333,Latah County_2013
Latah,2014,1074.5833333333333,Latah County_2014
Latah,2015,1136.9166666666667,Latah County_2015
Lauderdale,2010,970.5,Lauderdale County_2010
Lauderdale,2011,942.9166666666666,Lauderdale County_2011
Lauderdale,2012,940.5416666666666,Lauderdale County_2012
Lauderdale,2013,951.8333333333334,Lauderdale County_2013
Lauderdale,2014,956.375,Lauderdale County_2014
Lauderdale,2015,981.5416666666666,Lauderdale County_2015
Laurens,2010,921.0,Laurens County_2010
Laurens,2011,899.9583333333334,Laurens County_2011
Laurens,2012,921.5,Laurens County_2012
Laurens,2013,1002.5,Laurens County_2013
Laurens,2014,973.2083333333334,Laurens County_2014
Laurens,2015,979.75,Laurens County_2015
Lawrence,2010,852.0,Lawrence County_2010
Lawrence,2011,836.4166666666666,Lawrence County_2011
Lawrence,2012,831.2857142857143,Lawrence County_2012
Lawrence,2013,823.0833333333334,Lawrence County_2013
Lawrence,2014,785.625,Lawrence County_2014
Lawrence,2015,792.9166666666666,Lawrence County_2015
Lea,2010,869.75,Lea County_2010
Lea,2011,968.25,Lea County_2011
Lea,2012,1034.875,Lea County_2012
Lea,2013,988.6666666666666,Lea County_2013
Lea,2014,961.6666666666666,Lea County_2014
Lea,2015,1027.9166666666667,Lea County_2015
Leavenworth,2010,909.5,Leavenworth County_2010
Leavenworth,2011,946.75,Leavenworth County_2011
Leavenworth,2012,998.0833333333334,Leavenworth County_2012
Leavenworth,2013,925.0,Leavenworth County_2013
Leavenworth,2014,927.4166666666666,Leavenworth County_2014
Leavenworth,2015,968.6666666666666,Leavenworth County_2015
Lebanon,2010,914.5,Lebanon County_2010
Lebanon,2011,877.6666666666666,Lebanon County_2011
Lebanon,2012,895.5833333333334,Lebanon County_2012
Lebanon,2013,842.5,Lebanon County_2013
Lebanon,2014,874.8333333333334,Lebanon County_2014
Lebanon,2015,864.0833333333334,Lebanon County_2015
Lee,2010,1209.388888888889,Lee County_2010
Lee,2011,1119.4444444444443,Lee County_2011
Lee,2012,1111.4074074074074,Lee County_2012
Lee,2013,1171.3402777777778,Lee County_2013
Lee,2014,1249.1319444444443,Lee County_2014
Lee,2015,1338.8333333333333,Lee County_2015
Lehigh,2010,1435.0,Lehigh County_2010
Lehigh,2011,1480.45,Lehigh County_2011
Lehigh,2012,1514.6833333333334,Lehigh County_2012
Lehigh,2013,1542.3333333333333,Lehigh County_2013
Lehigh,2014,1592.0833333333333,Lehigh County_2014
Lehigh,2015,1620.8833333333334,Lehigh County_2015
Lenawee,2010,1034.5,Lenawee County_2010
Lenawee,2011,996.25,Lenawee County_2011
Lenawee,2012,839.5833333333334,Lenawee County_2012
Lenawee,2013,798.5833333333334,Lenawee County_2013
Lenawee,2014,852.0833333333334,Lenawee County_2014
Lenawee,2015,873.5833333333334,Lenawee County_2015
Lenoir,2010,860.5,Lenoir County_2010
Lenoir,2011,856.75,Lenoir County_2011
Lenoir,2012,875.75,Lenoir County_2012
Lenoir,2013,875.25,Lenoir County_2013
Lenoir,2014,868.8333333333334,Lenoir County_2014
Lenoir,2015,866.4166666666666,Lenoir County_2015
Leon,2010,1161.5,Leon County_2010
Leon,2011,1156.75,Leon County_2011
Leon,2012,1144.6666666666667,Leon County_2012
Leon,2013,1155.0833333333333,Leon County_2013
Leon,2014,1174.0,Leon County_2014
Leon,2015,1206.5,Leon County_2015
Lewis,2010,1103.5,Lewis County_2010
Lewis,2011,1107.0833333333333,Lewis County_2011
Lewis,2012,977.0833333333334,Lewis County_2012
Lewis,2013,945.25,Lewis County_2013
Lewis,2014,925.0,Lewis County_2014
Lewis,2015,973.25,Lewis County_2015
Lewis and Clark,2010,,Lewis and Clark County_2010
Lewis and Clark,2011,1149.4444444444443,Lewis and Clark County_2011
Lewis and Clark,2012,1101.5833333333333,Lewis and Clark County_2012
Lewis and Clark,2013,1080.0,Lewis and Clark County_2013
Lewis and Clark,2014,1135.1666666666667,Lewis and Clark County_2014
Lewis and Clark,2015,1241.9166666666667,Lewis and Clark County_2015
Lexington,2010,1195.3333333333333,Lexington County_2010
Lexington,2011,1154.7222222222222,Lexington County_2011
Lexington,2012,1139.9722222222222,Lexington County_2012
Lexington,2013,1144.8055555555557,Lexington County_2013
Lexington,2014,1169.6666666666667,Lexington County_2014
Lexington,2015,1184.0277777777778,Lexington County_2015
Liberty,2010,935.0,Liberty County_2010
Liberty,2011,943.5833333333334,Liberty County_2011
Liberty,2012,985.4166666666666,Liberty County_2012
Liberty,2013,1006.5,Liberty County_2013
Liberty,2014,1014.5833333333334,Liberty County_2014
Liberty,2015,1003.1666666666666,Liberty County_2015
Licking,2010,840.5,Licking County_2010
Licking,2011,837.6666666666666,Licking County_2011
Licking,2012,802.0,Licking County_2012
Licking,2013,795.3333333333334,Licking County_2013
Licking,2014,807.25,Licking County_2014
Licking,2015,837.6666666666666,Licking County_2015
Lincoln,2010,1043.6,Lincoln County_2010
Lincoln,2011,1049.65,Lincoln County_2011
Lincoln,2012,1066.0666666666666,Lincoln County_2012
Lincoln,2013,1075.5666666666666,Lincoln County_2013
Lincoln,2014,1101.4166666666667,Lincoln County_2014
Lincoln,2015,1153.15,Lincoln County_2015
Linn,2010,1008.5,Linn County_2010
Linn,2011,1058.1666666666667,Linn County_2011
Linn,2012,1077.9666666666667,Linn County_2012
Linn,2013,1110.861111111111,Linn County_2013
Linn,2014,1124.2222222222222,Linn County_2014
Linn,2015,1137.7222222222222,Linn County_2015
Litchfield,2010,1634.5,Litchfield County_2010
Litchfield,2011,1643.5833333333333,Litchfield County_2011
Litchfield,2012,1598.9166666666667,Litchfield County_2012
Litchfield,2013,1553.75,Litchfield County_2013
Litchfield,2014,1514.3333333333333,Litchfield County_2014
Litchfield,2015,1698.4166666666667,Litchfield County_2015
Livingston,2010,1505.1666666666667,Livingston County_2010
Livingston,2011,1449.2222222222222,Livingston County_2011
Livingston,2012,1399.037037037037,Livingston County_2012
Livingston,2013,1386.8,Livingston County_2013
Livingston,2014,1439.9333333333334,Livingston County_2014
Livingston,2015,1492.25,Livingston County_2015
Logan,2010,980.5,Logan County_2010
Logan,2011,1013.8611111111111,Logan County_2011
Logan,2012,1032.5,Logan County_2012
Logan,2013,1053.138888888889,Logan County_2013
Logan,2014,1050.3333333333333,Logan County_2014
Logan,2015,1086.9444444444443,Logan County_2015
Lonoke,2010,844.0,Lonoke County_2010
Lonoke,2011,958.75,Lonoke County_2011
Lonoke,2012,1018.0833333333334,Lonoke County_2012
Lonoke,2013,1038.5833333333333,Lonoke County_2013
Lonoke,2014,1080.9166666666667,Lonoke County_2014
Lonoke,2015,1089.9166666666667,Lonoke County_2015
Lorain,2010,1171.0,Lorain County_2010
Lorain,2011,1202.1333333333334,Lorain County_2011
Lorain,2012,1162.6333333333334,Lorain County_2012
Lorain,2013,1206.15,Lorain County_2013
Lorain,2014,1248.2833333333333,Lorain County_2014
Lorain,2015,1276.2333333333333,Lorain County_2015
Los Alamos,2010,1621.0,Los Alamos County_2010
Los Alamos,2011,1509.8333333333333,Los Alamos County_2011
Los Alamos,2012,1359.25,Los Alamos County_2012
Los Alamos,2013,1401.4166666666667,Los Alamos County_2013
Los Alamos,2014,1323.0833333333333,Los Alamos County_2014
Los Alamos,2015,1335.5833333333333,Los Alamos County_2015
Los Angeles,2010,2224.7098765432097,Los Angeles County_2010
Los Angeles,2011,2206.9444444444443,Los Angeles County_2011
Los Angeles,2012,2198.6748971193415,Los Angeles County_2012
Los Angeles,2013,2252.341563786008,Los Angeles County_2013
Los Angeles,2014,2336.6039094650205,Los Angeles County_2014
Los Angeles,2015,2541.3765432098767,Los Angeles County_2015
Loudoun,2010,2107.125,Loudoun County_2010
Loudoun,2011,2136.9791666666665,Loudoun County_2011
Loudoun,2012,2211.5625,Loudoun County_2012
Loudoun,2013,2250.1666666666665,Loudoun County_2013
Loudoun,2014,2295.1458333333335,Loudoun County_2014
Loudoun,2015,2317.0833333333335,Loudoun County_2015
Lowndes,2010,1043.75,Lowndes County_2010
Lowndes,2011,1038.5,Lowndes County_2011
Lowndes,2012,966.625,Lowndes County_2012
Lowndes,2013,971.625,Lowndes County_2013
Lowndes,2014,959.9166666666666,Lowndes County_2014
Lowndes,2015,999.5416666666666,Lowndes County_2015
Lubbock,2010,1103.5,Lubbock County_2010
Lubbock,2011,1067.4166666666667,Lubbock County_2011
Lubbock,2012,1114.9166666666667,Lubbock County_2012
Lubbock,2013,1150.8333333333333,Lubbock County_2013
Lubbock,2014,1159.0833333333333,Lubbock County_2014
Lubbock,2015,1187.1666666666667,Lubbock County_2015
Lucas,2010,1012.8333333333334,Lucas County_2010
Lucas,2011,958.8333333333334,Lucas County_2011
Lucas,2012,1015.2222222222222,Lucas County_2012
Lucas,2013,1060.1944444444443,Lucas County_2013
Lucas,2014,1153.1944444444443,Lucas County_2014
Lucas,2015,1243.388888888889,Lucas County_2015
Lumpkin,2010,1185.5,Lumpkin County_2010
Lumpkin,2011,1143.25,Lumpkin County_2011
Lumpkin,2012,1061.0833333333333,Lumpkin County_2012
Lumpkin,2013,1018.5,Lumpkin County_2013
Lumpkin,2014,1075.75,Lumpkin County_2014
Lumpkin,2015,1169.6666666666667,Lumpkin County_2015
Luna,2010,901.0,Luna County_2010
Luna,2011,925.1666666666666,Luna County_2011
Luna,2012,885.3333333333334,Luna County_2012
Luna,2013,877.9166666666666,Luna County_2013
Luna,2014,878.3333333333334,Luna County_2014
Luna,2015,893.0833333333334,Luna County_2015
Luzerne,2010,,Luzerne County_2010
Luzerne,2011,,Luzerne County_2011
Luzerne,2012,1053.9722222222222,Luzerne County_2012
Luzerne,2013,1021.4791666666666,Luzerne County_2013
Luzerne,2014,977.2916666666666,Luzerne County_2014
Luzerne,2015,1048.5,Luzerne County_2015
Lynchburg City,2010,1040.5,Lynchburg City County_2010
Lynchburg City,2011,928.75,Lynchburg City County_2011
Lynchburg City,2012,915.0,Lynchburg City County_2012
Lynchburg City,2013,921.0,Lynchburg City County_2013
Lynchburg City,2014,945.9166666666666,Lynchburg City County_2014
Lynchburg City,2015,951.8333333333334,Lynchburg City County_2015
Lyon,2010,1098.0,Lyon County_2010
Lyon,2011,1043.0833333333333,Lyon County_2011
Lyon,2012,754.3333333333334,Lyon County_2012
Lyon,2013,745.3333333333334,Lyon County_2013
Lyon,2014,822.9166666666666,Lyon County_2014
Lyon,2015,882.5416666666666,Lyon County_2015
Macomb,2010,1192.625,Macomb County_2010
Macomb,2011,1218.576388888889,Macomb County_2011
Macomb,2012,1227.0972222222222,Macomb County_2012
Macomb,2013,1264.8333333333333,Macomb County_2013
Macomb,2014,1261.8819444444443,Macomb County_2014
Macomb,2015,1295.2430555555557,Macomb County_2015
Macon,2010,848.5,Macon County_2010
Macon,2011,885.5833333333334,Macon County_2011
Macon,2012,982.3809523809524,Macon County_2012
Macon,2013,958.7916666666666,Macon County_2013
Macon,2014,942.375,Macon County_2014
Macon,2015,920.2083333333334,Macon County_2015
Madera,2010,1208.5,Madera County_2010
Madera,2011,1176.4583333333333,Madera County_2011
Madera,2012,1046.5833333333333,Madera County_2012
Madera,2013,1056.4166666666667,Madera County_2013
Madera,2014,1049.0416666666667,Madera County_2014
Madera,2015,1109.3333333333333,Madera County_2015
Madison,2010,1051.3,Madison County_2010
Madison,2011,1018.4333333333333,Madison County_2011
Madison,2012,924.4186046511628,Madison County_2012
Madison,2013,916.8181818181819,Madison County_2013
Madison,2014,926.8030303030303,Madison County_2014
Madison,2015,968.2878787878788,Madison County_2015
Mahoning,2010,734.8333333333334,Mahoning County_2010
Mahoning,2011,700.9444444444445,Mahoning County_2011
Mahoning,2012,673.8888888888889,Mahoning County_2012
Mahoning,2013,733.0277777777778,Mahoning County_2013
Mahoning,2014,712.9722222222222,Mahoning County_2014
Mahoning,2015,767.7777777777778,Mahoning County_2015
Manatee,2010,1402.5,Manatee County_2010
Manatee,2011,1380.9444444444443,Manatee County_2011
Manatee,2012,1422.9722222222222,Manatee County_2012
Manatee,2013,1478.361111111111,Manatee County_2013
Manatee,2014,1530.3333333333333,Manatee County_2014
Manatee,2015,1586.4166666666667,Manatee County_2015
Manitowoc,2010,745.0,Manitowoc County_2010
Manitowoc,2011,847.6666666666666,Manitowoc County_2011
Manitowoc,2012,889.9166666666666,Manitowoc County_2012
Manitowoc,2013,828.25,Manitowoc County_2013
Manitowoc,2014,850.0833333333334,Manitowoc County_2014
Manitowoc,2015,887.0,Manitowoc County_2015
Marathon,2010,,Marathon County_2010
Marathon,2011,,Marathon County_2011
Marathon,2012,929.0,Marathon County_2012
Marathon,2013,800.3333333333334,Marathon County_2013
Marathon,2014,847.75,Marathon County_2014
Marathon,2015,855.9166666666666,Marathon County_2015
Maricopa,2010,1260.0,Maricopa County_2010
Maricopa,2011,1224.6527777777778,Maricopa County_2011
Maricopa,2012,1210.7083333333333,Maricopa County_2012
Maricopa,2013,1232.3842592592594,Maricopa County_2013
Maricopa,2014,1242.1759259259259,Maricopa County_2014
Maricopa,2015,1319.486111111111,Maricopa County_2015
Marin,2010,3248.5,Marin County_2010
Marin,2011,3027.9166666666665,Marin County_2011
Marin,2012,3039.0416666666665,Marin County_2012
Marin,2013,3241.8333333333335,Marin County_2013
Marin,2014,3647.6666666666665,Marin County_2014
Marin,2015,4067.3958333333335,Marin County_2015
Marion,2010,954.9166666666666,Marion County_2010
Marion,2011,955.8055555555555,Marion County_2011
Marion,2012,973.3402777777778,Marion County_2012
Marion,2013,998.4166666666666,Marion County_2013
Marion,2014,1044.048611111111,Marion County_2014
Marion,2015,1110.8819444444443,Marion County_2015
Marshall,2010,925.0,Marshall County_2010
Marshall,2011,923.9583333333334,Marshall County_2011
Marshall,2012,891.0,Marshall County_2012
Marshall,2013,885.3055555555555,Marshall County_2013
Marshall,2014,938.0555555555555,Marshall County_2014
Marshall,2015,974.9722222222222,Marshall County_2015
Martin,2010,1585.5,Martin County_2010
Martin,2011,1662.8333333333333,Martin County_2011
Martin,2012,1767.9166666666667,Martin County_2012
Martin,2013,1859.5,Martin County_2013
Martin,2014,1990.4166666666667,Martin County_2014
Martin,2015,2138.4166666666665,Martin County_2015
Mason,2010,1205.5,Mason County_2010
Mason,2011,1145.4166666666667,Mason County_2011
Mason,2012,1003.6666666666666,Mason County_2012
Mason,2013,1020.9166666666666,Mason County_2013
Mason,2014,1056.4166666666667,Mason County_2014
Mason,2015,1097.8333333333333,Mason County_2015
Matanuska Susitna,2010,,Matanuska Susitna County_2010
Matanuska Susitna,2011,1592.5,Matanuska Susitna County_2011
Matanuska Susitna,2012,1650.3333333333333,Matanuska Susitna County_2012
Matanuska Susitna,2013,1710.4166666666667,Matanuska Susitna County_2013
Matanuska Susitna,2014,1698.6666666666667,Matanuska Susitna County_2014
Matanuska Susitna,2015,1717.0,Matanuska Susitna County_2015
Maury,2010,950.0,Maury County_2010
Maury,2011,911.5,Maury County_2011
Maury,2012,908.0,Maury County_2012
